greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
159.0,150.0,5.5,3.3,University Of Central Florida,USA,Public,526,51591,6.0,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,155.0,3.0,3.9,"UCSD (University Of California, San Diego)",USA,Public,230,48443,7.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
145.0,170.0,3.0,3.6,University Of Southern California (USC),USA,Public,751,40091,7.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,156.0,4.0,3.92,University Of Oregon,USA,Public,651,34611,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,167.0,5.0,3.85,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,168.0,4.0,3.8,The University Of Wisconsin - Madison,USA,Public,558,26046,6.5,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,168.0,5.0,3.6,Washington University in St. Louis (WashU/WUSTL),USA,Public,283,28215,7.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,163.0,5.5,4.0,UT Austin,USA,Public,676,48798,7.0,99,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,156.0,5.0,3.97,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,170.0,0.0,3.45,Boston University,USA,Private,108,58560,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,157.0,6.0,3.63,Penn State (Pennsylvania State University),USA,Public,234,42728,6.0,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
144.0,161.0,3.0,3.7,University Of Arizona,USA,Public,545,43717,6.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,158.0,5.0,3.89,Penn State University,USA,Public,560,38993,7.0,99,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,166.0,3.0,3.4,UC San Diego (UCSD),USA,Public,294,44066,6.5,84,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,6.0,3.86,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,4.5,3.85,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,163.0,4.5,3.7,Temple University,USA,Public,634,39713,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,167.0,5.0,3.96,University Of Minnesota,USA,Public,719,37679,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,167.0,5.0,3.96,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,167.0,5.0,3.96,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
151.0,170.0,3.5,3.4,Virginia Polytechnic And State University (Virginia Tech),USA,Public,728,34999,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,160.0,4.0,3.98,ีUniversity Of Maryland - College Park,USA,Public,779,54728,7.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,155.0,4.0,3.42,University Of Florida,USA,Public,446,37931,7.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,151.0,5.0,3.8,ีUniversity Of Maryland - College Park,USA,Public,548,25292,6.0,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,160.0,4.0,4.0,ีUniversity Of Maryland - College Park,USA,Public,534,54841,7.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,158.0,5.0,3.8,ีUniversity Of Maryland - College Park,USA,Public,298,28042,7.0,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,168.0,5.0,3.9,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,170.0,3.5,3.91,The University Of Chicago,USA,Public,748,38752,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,4.5,3.49,"University Of Washington, Seattle",USA,Public,527,30017,6.0,88,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,167.0,4.5,3.4,Brown University,USA,Public,376,52975,6.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,154.0,3.5,3.77,(Arizona State University) ASU,USA,Public,794,37341,6.0,83,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,168.0,5.0,4.1,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
149.0,168.0,3.0,3.72,Texas A&M University,USA,Public,134,30208,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
149.0,158.0,2.5,9.99,Syracuse University,USA,Public,473,40191,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,6.0,4.0,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,162.0,5.0,3.8,The University Of Wisconsin - Madison,USA,Public,399,46222,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,158.0,5.0,3.79,(SUNY) University At Buffalo,USA,Public,696,37783,7.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,159.0,4.5,2.95,Temple University,USA,Public,524,50467,6.5,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,161.0,5.0,3.63,The University Of Wisconsin - Madison,USA,Public,316,45047,6.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,168.0,4.0,4.0,Virginia Polytechnic And State University (Virginia Tech),USA,Public,463,46033,7.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,168.0,3.0,3.59,University Of Utah,USA,Public,617,54168,7.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.82978723404256,163.82978723404256,6.0,3.7,"""University Of Washington Seattle",USA,Public,625,52787,6.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,4.5,3.96,University Of Chicago,USA,Public,658,37293,7.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.0,160.0,4.5,3.95,Cornell University,USA,Public,301,54681,6.5,89,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,154.0,6.0,3.97,Duke University,USA,Public,239,25555,6.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,161.0,5.0,3.9,University Of Virginia,USA,Public,115,51940,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,5.5,3.5,"""University Of Washington Seattle",USA,Public,205,49168,7.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,168.0,5.0,3.9,Cornell University,USA,Public,724,46755,6.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,170.0,5.0,3.8,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,156.0,4.5,3.73,Penn State (Pennsylvania State University),USA,Public,620,43118,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,167.0,4.5,3.99,ีUniversity Of Maryland - College Park,USA,Public,365,28721,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,158.0,5.0,3.66,Virginia Polytechnic And State University (Virginia Tech),USA,Public,784,42129,6.5,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,167.0,4.0,3.77,North Carolina State University,USA,Public,373,28948,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,158.0,6.0,3.81,The University Of Wisconsin - Madison,USA,Public,551,49692,6.5,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
148.0,158.0,4.0,3.3,Carnegie  Mellon University (CMU),USA,Public,362,52566,6.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,170.0,4.5,3.9,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,170.0,4.0,3.67,Rice University,USA,Public,611,35093,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,168.0,3.0,3.97,Cornell University,USA,Public,292,51355,6.0,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,168.0,4.5,3.99,"UCSD (University Of California, San Diego)",USA,Public,775,52628,6.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,158.0,4.0,3.4,University Of Virginia,USA,Public,115,51940,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,163.0,5.5,3.82,The University Of Wisconsin - Madison,USA,Public,750,25781,7.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,149.0,4.0,3.58,"""University Of Washington Seattle",USA,Public,470,36199,6.5,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,170.0,5.5,4.0,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,166.0,6.0,3.9,"""University Of Washington Seattle",USA,Public,305,32892,6.0,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,170.0,4.0,3.97,University Of Toronto,Canada,Public,26,52160,7.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.2127659574468,170.2127659574468,5.5,3.9,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,164.0,0.0,3.47,University Of Colorado Boulder,USA,Public,791,42658,6.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,168.0,5.0,3.99,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,166.0,5.5,3.98,"""University Of Washington Seattle",USA,Public,725,38144,6.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,152.0,3.5,3.82,Boston University,USA,Private,108,58560,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,167.0,5.5,3.89,The University Of Wisconsin - Madison,USA,Public,561,51751,7.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,149.0,3.0,3.64,"""University Of Washington Seattle",USA,Public,628,32007,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.0,163.0,5.0,3.93,Wayne State University,USA,Public,628,45457,6.0,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,147.0,4.0,3.96,The University Of Wisconsin - Madison,USA,Public,543,39272,6.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,158.0,5.0,4.0,University Of Delaware,USA,Public,444,38824,6.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,161.0,5.0,3.94,The University Of Wisconsin - Madison,USA,Public,417,54983,6.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,5.5,3.92,University Of Georgia,USA,Public,360,52453,6.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,147.0,5.0,3.6,"University Of Wisconsin, Madison",USA,Public,422,26356,7.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,160.0,5.0,3.38,The University Of Wisconsin - Madison,USA,Public,422,25937,6.5,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,165.0,5.0,3.49,(Arizona State University) ASU,USA,Public,628,54230,6.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,167.0,5.0,3.8,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,152.0,4.0,3.97,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,152.0,4.0,3.97,University Of Delaware,USA,Public,588,34394,7.0,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,151.0,4.0,3.4,"University Of California, Irvine",USA,Public,235,43709,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,168.0,5.5,3.9,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,159.0,5.0,4.0,University Of Oxford,USA,Public,709,38335,6.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,156.0,4.5,3.73,University Of Notre Dame,USA,Private,304,57699,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,154.0,4.5,3.73,University Of Arizona,USA,Public,243,26206,7.0,84,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,6.0,4.0,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,162.0,4.5,3.6,The University Of Wisconsin - Madison,USA,Public,794,31017,6.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,170.0,4.0,3.67,"""University Of Washington Seattle",USA,Public,600,30301,6.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,154.0,3.0,3.87,"""University Of Washington Seattle",USA,Public,748,40435,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,163.0,6.0,3.9,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,160.0,5.0,4.0,Boston University,USA,Private,108,58560,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,170.0,4.5,3.8,"University Of California, Berkeley (UCB)",USA,Public,614,30751,6.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,161.0,0.0,3.8,Temple University,USA,Public,372,38416,7.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,159.0,5.0,3.8,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,165.0,5.0,3.98,University Of Washington,USA,Public,563,30087,6.5,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,166.0,5.0,4.0,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,154.0,2.5,3.37,Penn State (Pennsylvania State University),USA,Public,578,44937,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,154.0,4.5,3.8,University Of Florida,USA,Public,320,36598,6.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,170.0,3.5,3.92,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,152.0,4.0,3.71,University Of Connecticut,USA,Public,251,36614,6.0,81,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,148.0,4.5,3.88,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,157.0,4.0,3.71,University Of Washington,USA,Public,427,48051,6.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,158.0,6.0,3.81,Oregon State University,USA,Public,364,30330,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,162.0,5.0,3.98,North Carolina State University (NCSU),USA,Public,691,52563,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,162.0,5.0,3.98,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,165.0,4.5,3.98,University Of Rochester,USA,Public,240,47992,6.5,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
149.0,167.0,3.5,3.93,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
149.0,167.0,3.5,3.93,Rice University,USA,Public,560,29592,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,158.0,5.0,3.7,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,165.0,0.0,3.4,USC,USA,Public,626,41536,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,169.0,4.5,3.63,Harvard University,USA,Private,5,54768,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,167.0,5.0,3.95,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,170.0,4.0,3.9,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,155.0,5.0,3.6,University Of Oregon,USA,Public,651,34611,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,164.0,4.5,4.0,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,167.0,5.5,3.39,Washington University in St. Louis (WashU/WUSTL),USA,Public,376,30360,6.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,168.0,3.0,3.97,UIUC,USA,Public,722,43200,7.0,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,166.0,6.0,3.89,University Of Arizona,USA,Public,398,49898,7.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,161.0,4.0,3.67,University Of Arizona,USA,Public,645,39783,7.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,156.0,4.0,2.99,University Of Pittsburgh,USA,Public,611,49255,6.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,170.0,5.0,3.57,University Of Rochester,USA,Public,758,38702,7.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,159.0,4.5,3.44,University Of Virginia,USA,Public,115,51940,7.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,161.0,4.0,3.97,Boston University,USA,Private,108,58560,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,160.0,4.0,3.5,Boston University,USA,Private,108,58560,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,170.0,3.0,3.75,Carnegie  Mellon University (CMU),USA,Public,679,54781,6.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,5.5,4.0,University Of Pittsburgh,USA,Public,253,45589,6.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,162.0,4.0,3.4,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,162.0,4.0,3.0,University Of Rochester,USA,Public,717,48698,6.0,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,168.0,4.5,4.0,University Of Colorado Boulder,USA,Public,477,49147,6.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,160.0,4.5,3.5,University Of Oregon,USA,Public,651,34611,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,170.0,3.0,4.0,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,5.5,3.99,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,157.0,4.0,3.95,University Of Arizona,USA,Public,669,29619,7.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,159.0,4.0,3.3,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,155.0,5.0,3.97,The University Of Wisconsin - Madison,USA,Public,769,43565,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,155.0,4.5,3.95,The University Of Wisconsin - Madison,USA,Public,647,50710,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,168.0,4.5,4.0,The University Of Wisconsin - Madison,USA,Public,231,29068,6.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,168.0,4.5,4.0,"""University Of Washington Seattle",USA,Public,282,43855,6.5,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,155.0,3.5,3.95,The University Of Southern California (USC),USA,Public,732,53748,6.5,82,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,162.0,3.5,3.4,The University Of Wisconsin - Madison,USA,Public,721,34463,6.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,167.0,4.5,3.6,University Of Pittsburgh,USA,Public,549,50575,6.5,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,5.0,3.96,University Of Texas At Austin,USA,Public,58,36744,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,166.0,6.0,3.95,The University Of Wisconsin - Madison,USA,Public,625,35980,6.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,164.0,5.5,3.63,The University Of Wisconsin - Madison,USA,Public,525,39409,6.5,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,170.0,5.0,3.73,Columbia  University,USA,Public,283,47920,7.0,92,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
146.0,158.0,3.5,3.2,George Washington University,USA,Public,218,43268,6.5,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,157.0,5.0,3.5,ีUniversity Of Maryland - College Park,USA,Public,360,28547,6.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,167.0,5.0,3.94,Carnegie  Mellon University (CMU),USA,Public,483,47747,6.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,162.0,4.0,3.64,The University Of Southern California (USC),USA,Public,593,35038,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,5.0,3.9,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,163.0,5.0,3.14,University Of Cincinnati,USA,Public,800,26960,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,163.0,5.0,3.53,University Of Iowa,USA,Public,471,43348,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,167.0,4.0,3.85,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,170.0,4.5,3.8,University Of Southern California,USA,Private,112,60446,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,170.0,6.0,3.54,University Of Pennsylvania,USA,Public,748,35251,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,170.0,3.0,3.7,UC San Diego (UCSD),USA,Public,531,34988,6.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,5.0,3.9,UC San Diego (UCSD),USA,Public,691,25330,7.0,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,160.0,5.5,3.83,The University Of Southern California (USC),USA,Public,303,45815,6.5,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
142.0,170.0,3.0,4.0,UC San Diego (UCSD),USA,Public,487,49290,6.0,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,166.0,4.5,3.75,UC San Diego (UCSD),USA,Public,305,39386,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,170.0,6.0,3.83,Columbia  University,USA,Public,581,25245,6.5,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,148.0,6.0,3.88,Carnegie  Mellon University (CMU),USA,Public,422,28165,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.0,166.0,4.0,3.34,University Of Rochester,USA,Public,260,27426,6.5,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,169.0,3.5,3.6,Ohio State University (OSU),USA,Public,578,30922,6.0,89,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,170.0,3.5,3.9,Ohio State University (OSU),USA,Public,676,41914,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,153.0,4.5,4.0,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,159.0,5.5,3.92,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,162.0,4.0,3.2,Virginia Polytechnic And State University (Virginia Tech),USA,Public,621,49216,7.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,164.0,4.5,4.0,University Of Illinois At Urbana-Champaign,USA,Public,549,40927,6.5,81,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,166.0,6.0,3.5,University Of Pittsburgh,USA,Public,308,40146,6.5,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,170.0,4.0,3.97,Yale University,USA,Public,729,42059,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,157.0,4.0,3.8,University Of Minnesota,USA,Public,680,52839,6.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,151.0,4.0,3.8,University Of Maryland College Park,USA,Public,312,40938,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,144.0,4.5,4.0,University Of Texas At Austin,USA,Public,58,36744,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,162.0,5.0,3.14,The University Of Wisconsin - Madison,USA,Public,424,43086,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,168.0,5.0,4.1,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,168.0,5.0,3.65,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,168.0,5.0,3.65,University Of Washington,USA,Public,766,49531,7.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,168.0,3.5,3.78,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,170.0,5.0,3.9,The University Of Wisconsin - Madison,USA,Public,740,29022,7.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,158.0,5.0,3.71,Ohio State University (OSU),USA,Public,713,47074,6.5,99,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,156.0,4.5,3.9,(Arizona State University) ASU,USA,Public,512,36681,7.0,91,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,162.0,5.0,3.6,Washington University in St. Louis (WashU/WUSTL),USA,Public,272,47573,6.5,95,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,155.0,4.5,3.0,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,165.0,5.0,3.89,University Of Utah,USA,Public,380,31470,6.5,99,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,162.0,4.5,3.12,University Of Georgia,USA,Public,660,46194,6.5,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,162.0,4.0,3.39,University Of Illinois At Urbana-Champaign,USA,Public,250,38562,6.0,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,168.0,4.5,4.0,Penn State (Pennsylvania State University),USA,Public,640,49645,6.0,81,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,161.0,5.0,3.8,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
