greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
156,168,3.2,3.35,University of Alberta,Canada,Public,126,20737,7.2,105,2,True,False,True,"Engineering,Robotics"
169,163,4.3,3.74,University of Alberta,Canada,Public,126,20227,6.6,96,2,False,False,True,"Data Science,AI"
167,156,4.7,2.86,University of Alberta,Canada,Public,126,19798,7.3,85,2,True,False,True,"Physics,Applied Sciences"
155,165,4.5,3.63,University of Alberta,Canada,Public,126,20179,6.1,109,2,False,False,True,"Mathematics,Statistics"
163,158,4.5,3.26,University of Alberta,Canada,Public,126,20644,6.1,104,2,False,False,True,"Computer Science,Engineering"
161,160,4.7,3.92,University of Alberta,Canada,Public,126,20043,7.1,108,2,True,False,True,"Physics,Applied Sciences"
163,167,4.7,2.88,University of Alberta,Canada,Public,126,19639,7.4,101,2,True,True,True,"Data Science,AI"
166,159,3.7,3.7,University of Alberta,Canada,Public,126,20963,6.5,95,2,False,False,True,"Data Science,AI"
151,159,4.9,3.03,University of Alberta,Canada,Public,126,20308,7.4,109,2,True,True,True,"Engineering,Robotics"
166,169,4.5,3.19,University of Alberta,Canada,Public,126,20130,7.5,94,2,False,False,True,"Computer Science,Engineering"
165,159,3.1,2.93,University of Alberta,Canada,Public,126,20225,7.3,92,2,True,True,True,"Engineering,Robotics"
166,165,4.8,3.71,University of Alberta,Canada,Public,126,19439,6.5,107,2,True,False,True,"Data Science,AI"
162,166,4.5,3.74,University of Alberta,Canada,Public,126,19364,6.5,105,2,True,False,True,"Mathematics,Statistics"
152,159,4.3,3.41,University of Alberta,Canada,Public,126,19214,6.2,105,2,True,True,True,"Data Science,AI"
150,168,4.9,3.3,University of Alberta,Canada,Public,126,19401,6.4,86,2,False,False,True,"Physics,Applied Sciences"
166,159,4.9,3.55,University of Alberta,Canada,Public,126,20348,6.1,85,2,False,False,True,"Business,Management"
160,168,3.0,3.84,University of Alberta,Canada,Public,126,20771,7.3,99,2,False,False,True,"Business,Management"
158,158,4.2,3.6,University of Alberta,Canada,Public,126,20181,6.9,109,2,False,True,True,"Computer Science,Engineering"
153,156,3.3,3.85,University of Alberta,Canada,Public,126,20683,6.2,88,2,True,False,True,"Engineering,Robotics"
160,167,4.9,3.23,University of Alberta,Canada,Public,126,20315,7.3,98,2,True,True,True,"Data Science,AI"
157,163,4.6,3.09,University of Alberta,Canada,Public,126,20678,6.2,87,2,False,False,True,"Mathematics,Statistics"
156,163,3.7,2.99,University of Alberta,Canada,Public,126,19209,7.1,85,2,False,False,True,"Computer Science,Engineering"
158,159,3.3,3.58,University of Alberta,Canada,Public,126,19490,6.5,101,2,True,True,True,"Business,Management"
156,164,4.4,3.87,University of Alberta,Canada,Public,126,20561,7.1,91,2,False,False,True,"Data Science,AI"
155,164,4.4,3.01,University of Alberta,Canada,Public,126,20613,6.9,101,2,True,True,True,"Computer Science,Engineering"
155,168,4.0,3.83,University of Alberta,Canada,Public,126,19382,6.8,109,2,False,False,True,"Engineering,Robotics"
164,168,4.5,2.88,University of Alberta,Canada,Public,126,19896,7.1,99,2,False,False,True,"Engineering,Robotics"
161,163,4.0,3.31,University of Alberta,Canada,Public,126,20483,6.7,100,2,True,True,True,"Business,Management"
162,158,4.5,3.01,University of Alberta,Canada,Public,126,19682,6.1,85,2,False,True,True,"Computer Science,Engineering"
167,159,3.4,3.09,University of Alberta,Canada,Public,126,20418,6.5,90,2,True,False,True,"Mathematics,Statistics"
151,164,5.0,3.84,University of Alberta,Canada,Public,126,19269,7.1,103,2,False,False,True,"Data Science,AI"
161,155,4.0,3.25,University of Alberta,Canada,Public,126,20890,6.5,91,2,False,True,True,"Data Science,AI"
153,163,3.6,3.18,University of Alberta,Canada,Public,126,19691,6.7,101,2,False,False,True,"Physics,Applied Sciences"
160,163,4.5,3.09,University of Alberta,Canada,Public,126,19524,6.7,95,2,False,False,True,"Data Science,AI"
151,155,4.1,3.19,University of Alberta,Canada,Public,126,20887,6.1,102,2,False,False,True,"Engineering,Robotics"
161,167,3.4,3.06,University of Alberta,Canada,Public,126,19699,6.6,96,2,False,False,True,"Engineering,Robotics"
153,166,4.0,3.51,University of Alberta,Canada,Public,126,20072,7.4,87,2,False,False,True,"Mathematics,Statistics"
167,160,3.8,3.53,University of Alberta,Canada,Public,126,20144,7.2,103,2,True,True,True,"Physics,Applied Sciences"
162,163,3.4,3.69,University of Alberta,Canada,Public,126,20937,6.2,99,2,False,False,True,"Mathematics,Statistics"
154,155,4.5,2.95,University of Alberta,Canada,Public,126,20054,6.2,94,2,True,True,True,"Engineering,Robotics"
157,160,4.3,3.49,University of Alberta,Canada,Public,126,20351,7.3,87,2,False,False,True,"Computer Science,Engineering"
154,158,4.4,3.18,University of Alberta,Canada,Public,126,20922,6.1,101,2,False,True,True,"Physics,Applied Sciences"
163,168,4.1,2.96,University of Alberta,Canada,Public,126,20713,7.4,103,2,True,True,True,"Engineering,Robotics"
162,161,3.5,3.93,University of Alberta,Canada,Public,126,19654,6.1,100,2,False,False,True,"Physics,Applied Sciences"
159,161,3.1,3.51,University of Alberta,Canada,Public,126,20506,7.2,95,2,False,True,True,"Computer Science,Engineering"
162,161,4.2,3.94,University of Alberta,Canada,Public,126,20975,6.9,107,2,True,False,True,"Business,Management"
158,165,4.3,3.35,University of Alberta,Canada,Public,126,20331,6.2,93,2,False,True,True,"Computer Science,Engineering"
166,166,3.0,3.61,University of Alberta,Canada,Public,126,20939,6.8,109,2,True,False,True,"Physics,Applied Sciences"
161,156,3.8,3.1,University of Alberta,Canada,Public,126,20030,7.3,89,2,False,True,True,"Mathematics,Statistics"
162,156,4.3,3.1,University of Alberta,Canada,Public,126,20925,6.7,96,2,True,False,True,"Mathematics,Statistics"
152,167,3.8,3.35,University of Alberta,Canada,Public,126,19838,6.8,85,2,False,True,True,"Computer Science,Engineering"
162,159,4.5,3.62,University of Alberta,Canada,Public,126,19847,6.6,101,2,False,True,True,"Business,Management"
166,163,3.1,3.41,University of Alberta,Canada,Public,126,20910,6.2,90,2,True,True,True,"Business,Management"
163,160,3.1,3.21,University of Alberta,Canada,Public,126,19134,6.4,89,2,False,False,True,"Business,Management"
153,155,4.8,3.0,University of Alberta,Canada,Public,126,20841,7.1,85,2,False,True,True,"Business,Management"
167,164,4.2,3.52,University of Alberta,Canada,Public,126,19340,6.7,98,2,False,False,True,"Engineering,Robotics"
160,160,3.1,3.5,University of Alberta,Canada,Public,126,19778,6.4,96,2,False,False,True,"Engineering,Robotics"
158,155,4.0,3.24,University of Alberta,Canada,Public,126,20193,7.3,97,2,True,True,True,"Engineering,Robotics"
164,160,3.9,3.28,University of Alberta,Canada,Public,126,19406,7.1,87,2,False,True,True,"Computer Science,Engineering"
152,167,3.0,3.45,University of Alberta,Canada,Public,126,19137,6.6,102,2,True,False,True,"Engineering,Robotics"
160,168,3.0,3.98,University of Alberta,Canada,Public,126,19151,6.1,92,2,False,True,True,"Computer Science,Engineering"
156,161,5.0,3.47,University of Alberta,Canada,Public,126,20614,6.1,101,2,True,True,True,"Computer Science,Engineering"
169,165,3.0,3.88,University of Alberta,Canada,Public,126,19614,6.5,92,2,True,False,True,"Physics,Applied Sciences"
161,157,3.8,3.68,University of Alberta,Canada,Public,126,19063,6.3,102,2,True,False,True,"Mathematics,Statistics"
167,166,3.4,3.73,University of Alberta,Canada,Public,126,20039,7.1,103,2,True,False,True,"Physics,Applied Sciences"
152,160,4.3,3.7,University of Alberta,Canada,Public,126,19744,7.2,104,2,True,False,True,"Computer Science,Engineering"
167,155,4.1,3.47,University of Alberta,Canada,Public,126,19079,7.4,95,2,True,False,True,"Computer Science,Engineering"
158,155,4.2,3.91,University of Alberta,Canada,Public,126,19721,6.9,91,2,True,True,True,"Engineering,Robotics"
152,157,4.5,3.07,University of Alberta,Canada,Public,126,19301,7.2,109,2,True,True,True,"Computer Science,Engineering"
166,160,3.1,3.62,University of Alberta,Canada,Public,126,19285,7.4,102,2,False,True,True,"Data Science,AI"
150,160,4.6,3.63,University of Alberta,Canada,Public,126,20977,7.0,99,2,False,True,True,"Computer Science,Engineering"
167,157,4.2,3.8,University of Alberta,Canada,Public,126,19380,7.5,106,2,True,True,True,"Engineering,Robotics"
151,161,4.1,3.45,University of Alberta,Canada,Public,126,19738,7.3,94,2,True,False,True,"Engineering,Robotics"
163,157,4.8,3.24,University of Alberta,Canada,Public,126,19914,7.4,95,2,True,True,True,"Computer Science,Engineering"
154,163,3.7,3.47,University of Alberta,Canada,Public,126,20969,6.7,94,2,False,True,True,"Computer Science,Engineering"
150,156,3.7,3.69,University of Alberta,Canada,Public,126,20279,6.5,92,2,False,True,True,"Data Science,AI"
166,169,4.4,2.96,University of Alberta,Canada,Public,126,19484,7.4,97,2,True,False,True,"Mathematics,Statistics"
158,155,4.4,3.79,University of Alberta,Canada,Public,126,19118,7.3,89,2,False,False,True,"Data Science,AI"
169,160,3.5,3.75,University of Alberta,Canada,Public,126,19111,6.1,90,2,False,False,True,"Data Science,AI"
159,162,4.6,3.47,University of Alberta,Canada,Public,126,20499,6.2,87,2,True,False,True,"Computer Science,Engineering"
165,162,3.0,3.94,University of Alberta,Canada,Public,126,20423,7.3,95,2,False,False,True,"Physics,Applied Sciences"
150,166,3.3,3.03,University of Alberta,Canada,Public,126,19901,6.1,85,2,False,True,True,"Mathematics,Statistics"
159,158,4.5,3.75,University of Alberta,Canada,Public,126,20834,6.9,90,2,False,True,True,"Mathematics,Statistics"
151,165,4.2,3.15,University of Alberta,Canada,Public,126,20389,7.3,98,2,False,False,True,"Data Science,AI"
160,168,4.5,3.49,University of Alberta,Canada,Public,126,19129,6.5,99,2,False,False,True,"Business,Management"
158,165,4.9,3.83,University of Alberta,Canada,Public,126,19687,6.7,102,2,False,True,True,"Mathematics,Statistics"
163,163,4.1,3.56,University of Alberta,Canada,Public,126,20438,6.1,98,2,False,True,True,"Physics,Applied Sciences"
155,162,4.6,3.88,University of Alberta,Canada,Public,126,19334,6.1,97,2,True,True,True,"Mathematics,Statistics"
154,166,4.1,3.11,University of Alberta,Canada,Public,126,19161,6.0,91,2,False,False,True,"Business,Management"
150,162,3.3,2.98,University of Alberta,Canada,Public,126,19621,7.3,105,2,True,True,True,"Engineering,Robotics"
155,162,4.4,3.72,University of Alberta,Canada,Public,126,20007,6.4,101,2,False,False,True,"Engineering,Robotics"
155,164,4.5,2.88,University of Alberta,Canada,Public,126,19639,7.0,87,2,True,False,True,"Data Science,AI"
152,157,3.2,3.53,University of Alberta,Canada,Public,126,20800,7.0,104,2,True,True,True,"Physics,Applied Sciences"
169,158,4.8,3.36,University of Alberta,Canada,Public,126,19315,6.2,87,2,True,False,True,"Engineering,Robotics"
165,166,3.6,3.52,University of Alberta,Canada,Public,126,19757,6.4,99,2,True,False,True,"Business,Management"
155,163,3.3,2.97,University of Alberta,Canada,Public,126,19522,6.9,85,2,True,False,True,"Business,Management"
154,167,5.0,3.12,University of Alberta,Canada,Public,126,19145,6.7,104,2,True,False,True,"Data Science,AI"
156,168,4.3,3.63,University of Alberta,Canada,Public,126,20252,6.7,97,2,True,False,True,"Computer Science,Engineering"
153,158,3.4,3.59,University of Alberta,Canada,Public,126,20712,7.4,96,2,False,False,True,"Mathematics,Statistics"
162,169,3.7,3.19,University of Alberta,Canada,Public,126,20198,7.5,108,2,False,True,True,"Data Science,AI"
150,167,3.6,3.41,University of Alberta,Canada,Public,126,19063,7.4,92,2,False,True,True,"Computer Science,Engineering"
163,165,4.7,3.5,University of Alberta,Canada,Public,126,19451,6.4,101,2,True,True,True,"Engineering,Robotics"
167,169,4.1,2.92,University of Alberta,Canada,Public,126,20649,7.2,87,2,False,False,True,"Physics,Applied Sciences"
155,157,4.9,3.6,University of Alberta,Canada,Public,126,20362,6.4,101,2,True,False,True,"Physics,Applied Sciences"
150,160,3.5,2.82,University of Alberta,Canada,Public,126,20047,6.4,98,2,False,True,True,"Computer Science,Engineering"
154,163,5.0,3.47,University of Alberta,Canada,Public,126,19964,6.4,88,2,False,True,True,"Mathematics,Statistics"
168,164,3.9,3.24,University of Alberta,Canada,Public,126,20957,6.3,107,2,True,False,True,"Computer Science,Engineering"
154,158,5.0,4.0,University of Alberta,Canada,Public,126,20721,6.1,86,2,False,True,True,"Business,Management"
162,163,4.5,3.56,University of Alberta,Canada,Public,126,19385,7.5,100,2,False,True,True,"Physics,Applied Sciences"
154,161,4.2,2.91,University of Alberta,Canada,Public,126,20933,6.2,102,2,False,False,True,"Engineering,Robotics"
156,159,3.4,3.73,University of Alberta,Canada,Public,126,20609,7.2,93,2,False,True,True,"Engineering,Robotics"
161,166,4.9,3.92,University of Alberta,Canada,Public,126,20031,7.5,100,2,True,True,True,"Engineering,Robotics"
162,166,3.9,3.39,University of Alberta,Canada,Public,126,20558,6.2,97,2,False,True,True,"Engineering,Robotics"
154,158,4.6,2.94,University of Alberta,Canada,Public,126,20248,6.6,109,2,True,True,True,"Business,Management"
159,162,5.0,3.56,University of Alberta,Canada,Public,126,19661,6.4,109,2,True,True,True,"Physics,Applied Sciences"
158,156,3.0,3.63,University of Alberta,Canada,Public,126,20134,7.2,88,2,True,False,True,"Mathematics,Statistics"
163,169,3.6,3.88,University of Alberta,Canada,Public,126,20233,6.1,107,2,False,False,True,"Mathematics,Statistics"
168,159,3.3,3.98,University of Alberta,Canada,Public,126,19045,7.0,100,2,True,False,True,"Computer Science,Engineering"
163,169,3.9,3.94,University of Alberta,Canada,Public,126,19775,6.3,89,2,False,False,True,"Computer Science,Engineering"
168,165,3.3,3.89,University of Alberta,Canada,Public,126,20215,6.9,105,2,False,False,True,"Mathematics,Statistics"
157,162,3.7,3.43,University of Alberta,Canada,Public,126,20730,6.3,95,2,False,True,True,"Business,Management"
169,169,4.4,3.07,University of Alberta,Canada,Public,126,19347,6.4,91,2,False,True,True,"Business,Management"
157,162,3.2,3.34,University of Alberta,Canada,Public,126,19114,6.8,107,2,False,True,True,"Computer Science,Engineering"
158,163,3.9,3.11,University of Alberta,Canada,Public,126,19435,6.8,104,2,False,False,True,"Mathematics,Statistics"
159,164,3.0,3.83,University of Alberta,Canada,Public,126,20167,6.0,86,2,True,True,True,"Computer Science,Engineering"
164,165,3.3,3.68,University of Alberta,Canada,Public,126,20172,7.2,88,2,False,False,True,"Engineering,Robotics"
159,166,4.7,3.89,University of Alberta,Canada,Public,126,19838,7.4,91,2,False,False,True,"Business,Management"
158,167,3.3,3.09,University of Alberta,Canada,Public,126,20106,6.2,106,2,False,True,True,"Engineering,Robotics"
159,162,3.3,3.67,University of Alberta,Canada,Public,126,20895,6.3,107,2,True,True,True,"Mathematics,Statistics"
153,168,4.4,3.81,University of Alberta,Canada,Public,126,20309,6.2,89,2,True,False,True,"Data Science,AI"
150,156,4.6,3.98,University of Alberta,Canada,Public,126,19251,6.4,94,2,True,False,True,"Mathematics,Statistics"
153,162,3.2,3.17,University of Alberta,Canada,Public,126,19518,7.4,93,2,True,False,True,"Business,Management"
164,168,5.0,2.98,University of Alberta,Canada,Public,126,20254,6.2,87,2,True,False,True,"Mathematics,Statistics"
158,158,4.0,3.34,University of Alberta,Canada,Public,126,19273,6.8,104,2,False,True,True,"Engineering,Robotics"
156,166,3.2,3.49,University of Alberta,Canada,Public,126,19947,6.7,90,2,True,True,True,"Mathematics,Statistics"
155,168,4.3,3.16,University of Alberta,Canada,Public,126,20874,6.4,97,2,True,True,True,"Mathematics,Statistics"
163,169,3.4,3.08,University of Alberta,Canada,Public,126,20695,7.4,102,2,True,True,True,"Mathematics,Statistics"
161,155,3.1,3.83,University of Alberta,Canada,Public,126,19562,6.1,89,2,False,True,True,"Physics,Applied Sciences"
159,161,4.2,2.81,University of Alberta,Canada,Public,126,19373,6.5,100,2,False,False,True,"Business,Management"
162,156,3.2,3.39,University of Alberta,Canada,Public,126,20583,6.1,94,2,True,True,True,"Business,Management"
152,163,4.8,3.4,University of Alberta,Canada,Public,126,19773,6.0,109,2,True,True,True,"Business,Management"
153,168,3.3,3.07,University of Alberta,Canada,Public,126,20698,7.1,96,2,True,False,True,"Engineering,Robotics"
169,164,3.1,3.84,University of Alberta,Canada,Public,126,20383,7.0,86,2,True,False,True,"Business,Management"
165,162,3.3,3.93,University of Alberta,Canada,Public,126,19255,6.0,98,2,True,True,True,"Mathematics,Statistics"
157,163,3.8,3.84,University of Alberta,Canada,Public,126,19225,6.8,93,2,True,True,True,"Engineering,Robotics"
161,168,3.1,3.87,University of Alberta,Canada,Public,126,20036,6.2,93,2,True,False,True,"Computer Science,Engineering"
164,164,3.7,3.67,University of Alberta,Canada,Public,126,20895,6.0,106,2,True,False,True,"Physics,Applied Sciences"
150,168,3.4,3.27,University of Alberta,Canada,Public,126,19936,7.1,103,2,True,False,True,"Engineering,Robotics"
153,159,3.1,3.2,University of Alberta,Canada,Public,126,19395,6.6,94,2,True,True,True,"Engineering,Robotics"
158,158,4.7,3.57,University of Alberta,Canada,Public,126,20358,7.4,96,2,True,True,True,"Physics,Applied Sciences"
155,165,4.0,3.21,University of Alberta,Canada,Public,126,19492,7.2,85,2,False,True,True,"Computer Science,Engineering"
152,166,4.5,2.89,University of Alberta,Canada,Public,126,20550,6.1,109,2,True,False,True,"Computer Science,Engineering"
163,157,4.4,3.13,University of Alberta,Canada,Public,126,19885,7.4,91,2,True,True,True,"Physics,Applied Sciences"
166,164,4.5,3.35,University of Alberta,Canada,Public,126,19685,6.9,96,2,True,False,True,"Physics,Applied Sciences"
155,169,4.9,3.81,University of Alberta,Canada,Public,126,20232,6.8,106,2,True,True,True,"Data Science,AI"
169,158,3.5,2.94,University of Alberta,Canada,Public,126,19195,6.5,108,2,True,True,True,"Data Science,AI"
155,156,4.5,2.82,University of Alberta,Canada,Public,126,19181,6.4,85,2,True,True,True,"Computer Science,Engineering"
157,162,4.4,3.66,University of Alberta,Canada,Public,126,20768,6.4,97,2,True,True,True,"Engineering,Robotics"
163,167,3.1,3.33,University of Alberta,Canada,Public,126,20381,7.0,108,2,True,False,True,"Mathematics,Statistics"
150,161,4.7,3.79,University of Alberta,Canada,Public,126,19497,6.7,101,2,True,True,True,"Business,Management"
153,158,3.6,2.85,University of Alberta,Canada,Public,126,20836,7.1,104,2,True,False,True,"Data Science,AI"
165,165,3.2,3.46,University of Alberta,Canada,Public,126,19658,7.2,96,2,True,True,True,"Computer Science,Engineering"
161,160,3.5,3.89,University of Alberta,Canada,Public,126,20118,6.3,97,2,False,False,True,"Physics,Applied Sciences"
164,156,3.7,3.05,University of Alberta,Canada,Public,126,19736,6.6,97,2,False,False,True,"Data Science,AI"
157,163,3.4,3.53,University of Alberta,Canada,Public,126,19880,6.3,94,2,True,True,True,"Mathematics,Statistics"
160,169,5.0,3.91,University of Alberta,Canada,Public,126,20186,6.4,108,2,True,True,True,"Business,Management"
152,159,4.5,3.29,University of Alberta,Canada,Public,126,20910,6.4,96,2,False,False,True,"Physics,Applied Sciences"
151,165,4.7,2.81,University of Alberta,Canada,Public,126,20150,6.7,87,2,True,False,True,"Business,Management"
161,160,3.6,3.96,University of Alberta,Canada,Public,126,20939,7.4,93,2,True,True,True,"Mathematics,Statistics"
156,164,4.4,3.13,University of Alberta,Canada,Public,126,20372,7.1,98,2,False,False,True,"Business,Management"
156,169,4.3,3.06,University of Alberta,Canada,Public,126,20168,6.1,93,2,True,True,True,"Physics,Applied Sciences"
156,163,3.9,3.43,University of Alberta,Canada,Public,126,19000,6.7,109,2,False,False,True,"Engineering,Robotics"
166,168,3.5,3.41,University of Alberta,Canada,Public,126,19731,6.7,98,2,True,True,True,"Business,Management"
158,161,3.5,3.19,University of Alberta,Canada,Public,126,20555,7.2,101,2,False,False,True,"Engineering,Robotics"
151,169,3.7,3.26,University of Alberta,Canada,Public,126,19559,6.9,96,2,True,False,True,"Physics,Applied Sciences"
157,163,4.7,3.28,University of Alberta,Canada,Public,126,20771,6.4,108,2,False,True,True,"Mathematics,Statistics"
162,166,3.3,2.83,University of Alberta,Canada,Public,126,20384,7.2,96,2,False,True,True,"Mathematics,Statistics"
165,162,4.2,2.91,University of Alberta,Canada,Public,126,19169,6.8,109,2,True,True,True,"Data Science,AI"
165,169,3.2,2.89,University of Alberta,Canada,Public,126,19317,6.0,92,2,True,False,True,"Computer Science,Engineering"
163,169,4.2,3.79,University of Alberta,Canada,Public,126,19237,6.0,87,2,False,True,True,"Computer Science,Engineering"
151,163,3.2,3.24,University of Alberta,Canada,Public,126,20796,7.3,85,2,True,False,True,"Physics,Applied Sciences"
162,158,3.2,3.72,University of Alberta,Canada,Public,126,19014,7.2,104,2,True,False,True,"Business,Management"
168,155,4.9,3.68,University of Alberta,Canada,Public,126,20520,6.6,103,2,True,True,True,"Mathematics,Statistics"
150,167,4.4,3.13,University of Alberta,Canada,Public,126,20998,7.5,87,2,True,False,True,"Data Science,AI"
164,166,4.8,3.63,University of Alberta,Canada,Public,126,20524,7.2,101,2,True,True,True,"Business,Management"
155,166,3.3,3.91,University of Alberta,Canada,Public,126,20708,6.3,85,2,True,False,True,"Computer Science,Engineering"
161,166,4.7,3.47,University of Alberta,Canada,Public,126,19567,7.3,93,2,False,False,True,"Engineering,Robotics"
163,166,5.0,3.95,University of Alberta,Canada,Public,126,19835,6.2,103,2,True,False,True,"Physics,Applied Sciences"
156,164,4.5,3.06,University of Alberta,Canada,Public,126,20886,7.5,106,2,False,True,True,"Data Science,AI"
161,167,4.6,3.69,University of Alberta,Canada,Public,126,19082,6.4,104,2,False,True,True,"Business,Management"
158,165,4.9,3.33,University of Alberta,Canada,Public,126,19254,6.6,101,2,False,True,True,"Mathematics,Statistics"
163,167,4.6,3.95,University of Alberta,Canada,Public,126,19190,6.8,96,2,True,True,True,"Physics,Applied Sciences"
154,160,4.3,3.25,University of Alberta,Canada,Public,126,20268,6.5,94,2,True,False,True,"Engineering,Robotics"
162,158,4.1,3.79,University of Alberta,Canada,Public,126,19076,6.6,109,2,False,False,True,"Computer Science,Engineering"
164,163,3.8,3.79,University of Alberta,Canada,Public,126,19966,6.6,87,2,False,True,True,"Computer Science,Engineering"
161,163,4.3,2.93,University of Alberta,Canada,Public,126,20159,6.7,93,2,True,False,True,"Data Science,AI"
158,161,3.3,3.17,University of Alberta,Canada,Public,126,20885,6.3,99,2,True,False,True,"Mathematics,Statistics"
165,155,4.0,3.12,University of Alberta,Canada,Public,126,19584,7.0,93,2,True,True,True,"Business,Management"
150,169,3.5,3.71,University of Alberta,Canada,Public,126,20329,6.1,106,2,False,True,True,"Data Science,AI"
159,161,3.5,2.88,University of Alberta,Canada,Public,126,19117,6.1,85,2,True,False,True,"Engineering,Robotics"
164,162,3.5,3.83,University of Alberta,Canada,Public,126,19873,6.1,95,2,False,False,True,"Engineering,Robotics"
150,161,4.9,3.29,University of Alberta,Canada,Public,126,19791,7.5,99,2,False,False,True,"Mathematics,Statistics"
155,167,4.3,3.48,University of Alberta,Canada,Public,126,20690,7.4,94,2,False,False,True,"Mathematics,Statistics"
168,160,3.0,3.49,University of Alberta,Canada,Public,126,19639,6.8,87,2,True,False,True,"Data Science,AI"
150,169,3.8,3.31,University of Alberta,Canada,Public,126,19044,6.6,91,2,False,True,True,"Data Science,AI"
151,166,4.4,3.14,University of Alberta,Canada,Public,126,19521,7.4,109,2,True,False,True,"Computer Science,Engineering"
154,155,4.7,3.45,University of Alberta,Canada,Public,126,20551,6.1,107,2,True,True,True,"Engineering,Robotics"
159,167,3.0,3.15,University of Alberta,Canada,Public,126,20958,7.2,88,2,True,False,True,"Computer Science,Engineering"
167,157,3.4,3.93,University of Alberta,Canada,Public,126,20188,6.2,89,2,True,False,True,"Mathematics,Statistics"
156,166,3.2,3.61,University of Alberta,Canada,Public,126,20312,6.6,103,2,True,False,True,"Physics,Applied Sciences"
166,163,3.4,3.47,University of Alberta,Canada,Public,126,20194,7.0,101,2,False,True,True,"Physics,Applied Sciences"
165,159,4.9,3.8,University of Alberta,Canada,Public,126,20129,6.6,102,2,False,False,True,"Engineering,Robotics"
153,161,4.7,3.0,University of Alberta,Canada,Public,126,19987,6.2,93,2,False,True,True,"Physics,Applied Sciences"
157,164,4.5,2.94,University of Alberta,Canada,Public,126,19523,6.3,98,2,True,False,True,"Data Science,AI"
165,166,4.7,3.79,University of Alberta,Canada,Public,126,19954,6.8,87,2,True,True,True,"Data Science,AI"
164,168,4.7,2.99,University of Alberta,Canada,Public,126,20613,6.1,91,2,False,True,True,"Business,Management"
156,167,3.5,3.58,University of Alberta,Canada,Public,126,19916,7.5,99,2,True,True,True,"Physics,Applied Sciences"
153,168,3.5,2.97,University of Alberta,Canada,Public,126,20934,6.6,96,2,True,True,True,"Physics,Applied Sciences"
163,159,4.8,3.28,University of Alberta,Canada,Public,126,20790,6.7,108,2,False,True,True,"Computer Science,Engineering"
163,157,4.7,3.29,University of Alberta,Canada,Public,126,19255,7.4,98,2,False,False,True,"Physics,Applied Sciences"
162,167,3.1,3.92,University of Alberta,Canada,Public,126,19178,7.4,97,2,True,False,True,"Physics,Applied Sciences"
163,167,3.9,2.99,University of Alberta,Canada,Public,126,19353,7.0,106,2,False,True,True,"Physics,Applied Sciences"
167,167,4.4,3.83,University of Alberta,Canada,Public,126,20607,7.1,86,2,False,False,True,"Computer Science,Engineering"
150,166,3.4,2.95,University of Alberta,Canada,Public,126,19299,6.5,89,2,False,True,True,"Engineering,Robotics"
164,158,4.8,3.76,University of Alberta,Canada,Public,126,19490,6.5,108,2,False,True,True,"Mathematics,Statistics"
151,168,4.8,3.83,University of Alberta,Canada,Public,126,20554,6.2,95,2,True,True,True,"Physics,Applied Sciences"
154,158,3.5,3.55,University of Alberta,Canada,Public,126,19118,7.3,85,2,False,True,True,"Engineering,Robotics"
153,169,4.0,3.37,University of Waterloo,Canada,Public,166,23541,6.7,103,2,False,True,True,"Mathematics,Statistics"
166,162,4.5,3.17,University of Waterloo,Canada,Public,166,23244,7.3,87,2,True,True,True,"Computer Science,Engineering"
160,159,4.2,3.68,University of Waterloo,Canada,Public,166,24500,6.5,85,2,False,False,True,"Mathematics,Statistics"
162,165,3.3,3.69,University of Waterloo,Canada,Public,166,24952,6.1,93,2,True,True,True,"Physics,Applied Sciences"
155,164,3.3,3.28,University of Waterloo,Canada,Public,166,23908,6.6,97,2,False,True,True,"Data Science,AI"
156,168,4.6,3.65,University of Waterloo,Canada,Public,166,23051,6.8,95,2,True,True,True,"Computer Science,Engineering"
163,163,4.1,3.91,University of Waterloo,Canada,Public,166,24034,6.8,98,2,False,False,True,"Mathematics,Statistics"
156,160,4.9,3.73,University of Waterloo,Canada,Public,166,22998,6.2,97,2,True,False,True,"Mathematics,Statistics"
165,169,3.1,2.82,University of Waterloo,Canada,Public,166,22837,6.4,106,2,True,True,True,"Data Science,AI"
155,163,3.3,3.28,University of Waterloo,Canada,Public,166,23918,7.3,88,2,True,True,True,"Mathematics,Statistics"
165,159,4.1,3.21,University of Waterloo,Canada,Public,166,24475,6.3,103,2,False,True,True,"Engineering,Robotics"
153,164,4.2,2.95,University of Waterloo,Canada,Public,166,24466,6.7,106,2,True,False,True,"Engineering,Robotics"
160,166,3.9,3.87,University of Waterloo,Canada,Public,166,24891,6.0,100,2,True,True,True,"Mathematics,Statistics"
164,160,3.9,3.62,University of Waterloo,Canada,Public,166,23109,7.3,85,2,True,True,True,"Computer Science,Engineering"
150,162,3.1,3.14,University of Waterloo,Canada,Public,166,23160,7.5,106,2,False,True,True,"Physics,Applied Sciences"
159,155,3.5,3.43,University of Waterloo,Canada,Public,166,23141,6.1,91,2,True,True,True,"Physics,Applied Sciences"
166,161,4.7,3.14,University of Waterloo,Canada,Public,166,23975,6.2,98,2,True,True,True,"Engineering,Robotics"
